--- Terminal on /dev/cu.usbmodem21301 | 115200 8-N-1
--- Available filters and text transformations: debug, default, direct, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
5452813,0,5.5865,0.0000,0.0000,-0.0367,0.0000,
5464616,0,5.5865,0.0000,0.0000,-0.0367,0.0000,
5476383,0,5.5865,0.0000,0.0000,-0.0367,0.0000,
5488223,0,5.5865,0.0000,0.0000,-0.0367,0.0000,
5500182,0,5.5865,0.0000,0.0000,-0.0367,0.0000,
5512114,0,5.5865,0.0000,0.0000,-0.0367,0.0000,
5523990,0,5.5865,0.0000,0.0000,-0.0367,0.0000,
5535959,0,5.5865,0.0000,0.0000,-0.0367,0.0000,
5547912,0,5.5865,0.0000,0.0000,-0.0367,0.0000,
5559918,0,5.5865,0.0000,0.0000,-0.0367,0.0000,
5571875,0,5.5865,0.0000,0.0000,-0.0367,0.0000,
5583838,0,5.5865,0.0000,0.0000,-0.0367,0.0000,
5595809,0,5.5865,0.0000,0.0000,-0.0367,0.0000,
5607557,0,5.5865,0.0000,0.0000,-0.0367,0.0000,
5619500,0,5.5865,0.0000,0.0000,-0.0367,0.0000,
5631453,0,5.5865,0.0000,0.0000,-0.0367,0.0000,
5643261,0,5.5865,0.0000,0.0000,-0.0367,0.0000,
5655210,0,5.5865,0.0000,0.0000,-0.0367,0.0000,
5667219,0,5.5865,0.0000,0.0000,-0.0367,0.0000,
5679203,0,5.5865,0.0000,0.0000,-0.0367,0.0000,
5691112,0,5.5865,0.0000,0.0000,-0.0367,0.0000,
5702970,0,5.5865,0.0000,0.0000,-0.0367,0.0000,
5714965,0,5.5865,0.0000,0.0000,-0.0367,0.0000,
5726974,0,5.5865,0.0000,0.0000,-0.0367,0.0000,
5738963,0,5.5865,0.0000,0.0000,-0.0367,0.0000,
5750962,0,5.5865,0.0000,0.0000,-0.0367,0.0000,
5762934,0,5.5865,0.0000,0.0000,-0.0367,0.0000,
5774836,0,5.5865,0.0000,0.0000,-0.0367,0.0000,
5786868,0,5.9855,0.0000,0.0000,-0.0393,0.0000,
5798836,0,13.8478,0.0000,0.0000,-0.0393,-0.2618,
5810847,0,5.9855,0.0000,0.0000,-0.0393,0.0000,
5822824,0,5.9855,0.0000,0.0000,-0.0393,0.0000,
5834637,0,5.9855,0.0000,0.0000,-0.0393,0.0000,
5846493,0,6.3845,0.0000,0.0000,-0.0419,0.0000,
5858497,0,14.2475,0.0000,0.0000,-0.0419,-0.2618,
5870476,0,6.3845,0.0000,0.0000,-0.0419,0.0000,
1605,1,6.3845,0.0000,0.0000,-0.0419,0.0000,start
13430,1,6.3898,-0.0005,0.0000,-0.0419,0.0000,
25409,1,9.0300,-0.0016,-0.0526,-0.0419,0.0000,
37404,1,11.6790,-0.0035,-0.1052,-0.0419,0.0000,
49471,1,16.1021,-0.0075,-0.1928,-0.0419,0.0000,
61650,1,26.2674,-0.0121,-0.4032,-0.0393,0.0000,
73824,1,20.6806,-0.0167,-0.4558,-0.0367,0.2618,
85866,1,19.9288,-0.0212,-0.4558,-0.0314,0.2618,
97852,1,11.3126,-0.0258,-0.4558,-0.0262,0.5236,
109788,1,10.1531,-0.0295,-0.4558,-0.0183,0.5236,
121974,1,-3.2618,-0.0323,-0.3682,-0.0105,0.7854,
134158,1,-8.0348,-0.0331,-0.2805,-0.0079,0.7854,
146158,1,-2.3518,-0.0330,-0.0877,-0.0052,0.2618,
158184,1,-7.6084,-0.0333,0.0175,-0.0052,0.2618,
170207,1,2.8860,-0.0335,-0.0351,-0.0052,0.0000,
182170,1,2.4138,-0.0340,-0.0175,-0.0079,0.0000,
194177,1,12.4342,-0.0345,-0.0526,-0.0105,-0.2618,
206161,1,12.4527,-0.0365,-0.0526,-0.0105,-0.2618,
218212,1,11.6363,-0.0398,-0.1928,-0.0105,0.0000,
230145,1,18.6908,-0.0440,-0.3331,-0.0105,0.0000,
242349,1,22.7184,-0.0484,-0.4207,-0.0079,0.0000,
254489,1,15.3775,-0.0528,-0.4383,-0.0052,0.2618,
266647,1,14.6190,-0.0568,-0.4383,-0.0000,0.2618,
278759,1,3.8504,-0.0612,-0.4032,0.0079,0.5236,
290774,1,-3.0295,-0.0640,-0.4383,0.0131,0.7854,
302868,1,-3.8491,-0.0645,-0.2805,0.0183,0.5236,
314778,1,-15.6445,-0.0643,-0.0526,0.0209,0.5236,
326711,1,-11.2937,-0.0638,0.0175,0.0209,0.2618,
338607,1,-4.3875,-0.0636,0.0526,0.0157,0.0000,
350668,1,13.4924,-0.0638,0.0175,0.0131,-0.5236,
362752,1,7.7949,-0.0652,-0.0175,0.0105,-0.2618,
374927,1,13.9455,-0.0666,-0.1402,0.0105,-0.2618,
387058,1,6.0895,-0.0673,-0.1402,0.0105,0.0000,
399101,1,2.1930,-0.0682,-0.0701,0.0131,0.0000,
411143,1,-5.1872,-0.0687,-0.0877,0.0157,0.2618,
