11258625,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11270319,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11282201,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11294144,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11306064,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11317885,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11329797,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11341636,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11353460,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11365389,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11377216,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11389144,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11400943,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11412798,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11424616,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11436419,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11448236,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11460047,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11471826,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11483717,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11495541,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11507451,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11519348,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11531121,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11542990,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11554887,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11566772,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11578471,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11590351,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
